Time,Battery inverter (Average)1.Control.Imode_control.Pref,Battery inverter (Average)1.Control.Imode_control.Qref,EUT_Interface.Peut_o,EUT_Interface.Qeut_o,MS_S3.uG-P,MS_S3.uG-Q,Battery inverter (Average)1.Control.Imode_control.Idref,Battery inverter (Average)1.Control.Id_out,Battery inverter (Average)1.Control.Imode_control.Iqref,Battery inverter (Average)1.Control.Iq_out,Battery inverter (Average)1.Control.Vd,Battery inverter (Average)1.Control.Vq,EUT_Interface.ia_o,MS_S3.Van_Grid,EUT_Interface.va_o,MS_S2.IA_RMS_Load,MS_S2.Ia_Load,MS_S1.S1_fb,PCC_Control.CB_faults,PCC_Control.fault_vpu,PCC_Control.fault_fpu,PCC_Control.Fault,PCC_Control.GFL,EUT_Interface.Ieut_o,MS_S2.VAn_RMS_Load,Battery inverter (Average)1.Control.Vmode_control.Vt_ref,Battery inverter (Average)1.Control.Vmode_control.Id_ref,Battery inverter (Average)1.Control.Id,Battery inverter (Average)1.Control.wt_Imode,Battery inverter (Average)1.Control.wt_Vmode,MS_S3.Sfb,EUT_Interface.ib_o,EUT_Interface.ic_o,EUT_Interface.vb_o,EUT_Interface.vc_o,Battery inverter (Average)1.Control.Synch.f_match.f_diff,Battery inverter (Average)1.Control.Synch.phase_match.phase_diff,Battery inverter (Average)1.Control.Synch.wt_u,Battery inverter (Average)1.Control.Synch.wt_i,Battery inverter (Average)1.Control.wt_out,Battery inverter (Average)1.Control.Iq,Battery inverter (Average)1.Control.Synch.f_u,Battery inverter (Average)1.Control.Synch.f_i,Battery inverter (Average)1.Control.df_Switch.df_diff,Battery inverter (Average)1.Control.df_Switch.df_sync,Battery inverter (Average)1.Control.df_Switch.df_o,Battery inverter (Average)1.Control.df_Switch.Phase_Synch.dPh,Battery inverter (Average)1.Control.df_Switch.Phase_Synch.uPh,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inner_f,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inn_wt,Battery inverter (Average)1.Control.Imode_control.wt_out,Battery inverter (Average)1.Control.Imode_control.d_wt,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error,PCC_Control.d_2_f,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error_Limited,Battery inverter (Average)1.Control.Inv_Cab_SM.read_mode.Grid forming,Battery inverter (Average)1.Control.Synch.freq_lock,Battery inverter (Average)1.Control.Synch.phase_lock
-0.2252,0.5,0.0,50000.0,-2.4624992e-06,10112.81,10159.167,0.5012026,0.5012026,-7.223972e-11,2.6941108e-10,0.9976006,-1.4378694e-10,-74.921036,-253.84373,-253.84373,88.204865,108.858284,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.30135775,0.50295573,5.3899503,5.3899503,1.0,-23.729738,98.65077,-49.96533,303.80905,-2.2200883e-16,5.652477e-13,5.3899503,5.3899503,5.3899503,0.03958906,1.0,1.0,-7.0555495e-09,0.0,-7.0555495e-09,3.1451137e-11,-3.527786e-07,1.0,5.3899503,5.3899503,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.225,0.5,0.0,50000.0,-2.781581e-06,10112.81,10159.167,0.5012026,0.5012026,-7.344444e-11,7.245155e-09,0.9976006,-1.4618484e-10,-70.33664,-240.51776,-240.51776,88.204865,104.818886,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.30136254,0.5029558,5.452782,5.452782,1.0,-29.97526,100.311905,-70.08283,310.6006,-2.2200883e-16,5.6147464e-13,5.452782,5.452782,5.452782,0.03958907,1.0,1.0,-7.059457e-09,0.0,-7.059457e-09,6.9635088e-12,-3.5297367e-07,1.0,5.452782,5.452782,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2248,0.5,0.0,50000.0,-3.0090407e-06,10112.81,10159.167,0.5012026,0.5012026,-8.1202656e-11,-5.095596e-09,0.9976006,-1.616269e-10,-65.47466,-226.24257,-226.24257,88.204865,100.36581,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.30136734,0.5029558,5.5156136,5.5156136,1.0,-36.10248,101.57715,-89.923744,316.16632,-2.2200883e-16,5.5734454e-13,5.515614,5.515614,5.5156136,0.039589062,1.0,1.0,-7.06239e-09,0.0,-7.06239e-09,-1.1334366e-11,-3.5312016e-07,1.0,5.5156136,5.5156136,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2246,0.5,0.0,50000.0,-3.050094e-06,10112.81,10159.167,0.5012026,0.5012026,-9.002987e-11,-4.262288e-09,0.9976006,-1.7919673e-10,-60.354286,-211.07451,-211.07451,88.204865,95.51664,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.30137214,0.5029558,5.5784454,5.5784454,1.0,-42.087227,102.44151,-109.409775,320.48428,-2.2200883e-16,5.5164375e-13,5.578446,5.578446,5.5784454,0.039589066,1.0,1.0,-7.0650428e-09,0.0,-7.0650428e-09,-2.7801327e-11,-3.532528e-07,1.0,5.5784454,5.5784454,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2244,0.5,0.0,50000.0,-2.9975256e-06,10112.81,10159.167,0.5012026,0.5012026,-9.331659e-11,4.2800985e-09,0.9976006,-1.8573866e-10,-54.995716,-195.07343,-195.07343,88.204865,90.290504,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.30137694,0.5029558,5.6412773,5.6412773,1.0,-47.90587,102.90159,-128.46402,323.53745,-2.2200883e-16,5.4743655e-13,5.641278,5.641278,5.6412773,0.039589062,1.0,1.0,-7.067793e-09,0.0,-7.067793e-09,-4.4787483e-11,-3.5339036e-07,1.0,5.6412773,5.6412773,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2242,0.5,0.0,50000.0,-2.8372756e-06,10112.81,10159.167,0.5012026,0.5012026,-6.474183e-11,5.656527e-09,0.9976006,-1.2886305e-10,-49.420105,-178.30247,-178.30247,88.204865,84.70804,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.30138177,0.5029558,5.704109,5.704109,1.0,-53.53545,102.95556,-147.01128,325.31375,-2.2200883e-16,5.4288366e-13,5.7041097,5.7041097,5.704109,0.03958906,1.0,1.0,-7.0705655e-09,0.0,-7.0705655e-09,-6.180132e-11,-3.5352892e-07,1.0,5.704109,5.704109,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.224,0.5,0.0,50000.0,-2.817698e-06,10112.81,10159.167,0.5012026,0.5012026,-3.8916696e-11,5.104283e-09,0.9976006,-7.746034e-11,-43.649456,-160.82785,-160.82785,88.204865,78.79127,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.30138656,0.5029558,5.766941,5.766941,1.0,-58.95375,102.60321,-164.97833,325.80618,-2.2200883e-16,5.360239e-13,5.7669415,5.7669415,5.766941,0.03958905,1.0,1.0,-7.0726025e-09,0.0,-7.0726025e-09,-7.41003e-11,-3.5363047e-07,1.0,5.766941,5.766941,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2238,0.5,0.0,50000.0,-2.7407405e-06,10112.81,10159.167,0.5012026,0.5012026,-3.1598845e-11,6.934584e-09,0.9976006,-6.289479e-11,-37.70654,-142.71852,-142.71852,88.204865,72.563545,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.30139136,0.5029558,5.829773,5.829773,1.0,-64.13939,101.84593,-182.2943,325.01282,-2.2200883e-16,5.286318e-13,5.829773,5.829773,5.829773,0.03958906,1.0,1.0,-7.0733e-09,0.0,-7.0733e-09,-7.7979526e-11,-3.5366503e-07,1.0,5.829773,5.829773,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2236,0.5,0.0,50000.0,-2.496909e-06,10112.81,10159.167,0.5012026,0.5012026,-2.8660928e-11,6.0545555e-09,0.9976006,-5.7047114e-11,-31.614815,-124.04594,-124.04594,88.204865,66.049446,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.30139616,0.5029558,5.892605,5.892605,1.0,-69.0719,100.686714,-198.89084,322.93677,-2.2200883e-16,5.226201e-13,5.892605,5.892605,5.892605,0.039589062,1.0,1.0,-7.0730053e-09,0.0,-7.0730053e-09,-7.5670546e-11,-3.536501e-07,1.0,5.892605,5.892605,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2234,0.5,0.0,50000.0,-2.2831935e-06,10112.81,10159.167,0.5012026,0.5012026,-3.7486104e-11,2.2439861e-10,0.9976006,-7.461287e-11,-25.398321,-104.8838,-104.883804,88.204865,59.27468,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.30140096,0.5029558,5.9554367,5.9554367,1.0,-73.73181,99.130135,-214.70245,319.58624,-2.2200883e-16,5.1864405e-13,5.9554367,5.9554367,5.9554367,0.03958905,1.0,1.0,-7.0723383e-09,0.0,-7.0723383e-09,-7.1078386e-11,-3.5361674e-07,1.0,5.9554367,5.9554367,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2232,0.5,0.0,50000.0,-2.0967639e-06,10112.81,10159.167,0.5012026,0.5012026,-5.4100786e-11,7.454848e-09,0.9976006,-1.0768297e-10,-19.08159,-85.30774,-85.30774,88.204865,52.265984,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.30140576,0.5029558,6.0182686,6.0182686,1.0,-78.10074,97.18233,-229.66672,314.97446,-2.2200883e-16,5.1297015e-13,6.0182686,6.0182686,6.0182686,0.039589055,1.0,1.0,-7.071865e-09,0.0,-7.071865e-09,-6.7734075e-11,-3.5359318e-07,1.0,6.0182686,6.0182686,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.223,0.5,0.0,50000.0,-2.0407258e-06,10112.81,10159.167,0.5012026,0.5012026,-6.345662e-11,8.558881e-09,0.9976006,-1.2630495e-10,-12.689553,-65.395004,-65.395004,88.204865,45.051018,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.30141056,0.50295573,6.0811005,6.0811005,1.0,-82.16144,94.85099,-243.72461,309.1196,-2.2200883e-16,5.033897e-13,6.0811005,6.0811005,6.0811005,0.03958906,1.0,1.0,-7.071976e-09,0.0,-7.071976e-09,-6.8061536e-11,-3.535989e-07,1.0,6.0811005,6.0811005,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2228,0.5,0.0,50000.0,-1.8315192e-06,10112.81,10159.167,0.5012026,0.5012026,-6.934594e-11,-1.1148439e-10,0.9976006,-1.3802713e-10,-6.2474365,-45.224182,-45.224182,88.204865,37.658253,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.30141535,0.5029558,6.1439323,6.1439323,1.0,-85.89789,92.145325,-256.82062,302.0448,-2.2200883e-16,4.9418575e-13,6.1439323,6.1439323,6.1439323,0.039589062,1.0,1.0,-7.0727197e-09,0.0,-7.0727197e-09,-7.2326894e-11,-3.5363624e-07,1.0,6.1439323,6.1439323,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2226,0.5,0.0,50000.0,-1.7772761e-06,10112.81,10159.167,0.5012026,0.5012026,-5.9911055e-11,4.983387e-09,0.9976006,-1.192478e-10,0.21933533,-24.874886,-24.874886,88.204865,30.116873,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.30142015,0.5029558,6.206764,6.206764,1.0,-89.295334,89.076,-268.90308,293.77795,-2.2200883e-16,4.864946e-13,6.206764,6.206764,6.206764,0.039589062,1.0,1.0,-7.073884e-09,0.0,-7.073884e-09,-7.9175756e-11,-3.536945e-07,1.0,6.206764,6.206764,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2224,0.5,0.0,50000.0,-1.5356769e-06,10112.81,10159.167,0.5012026,0.5012026,-4.4266375e-11,6.437796e-09,0.9976006,-8.810841e-11,6.6852417,-4.4274178,-4.427417,88.204865,22.45663,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.30142495,0.5029558,6.269596,6.269596,1.0,-92.34037,85.65513,-279.92432,284.3517,-2.2200883e-16,4.7832625e-13,6.269596,6.269596,6.269596,0.039589055,1.0,1.0,-7.0750215e-09,0.0,-7.0750215e-09,-8.579869e-11,-3.537513e-07,1.0,6.269596,6.269596,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2222,0.5,0.0,50000.0,-1.2387878e-06,10112.81,10159.167,0.5012026,0.5012026,-1.3468445e-11,-7.3089663e-09,0.9976006,-2.6807783e-11,13.124764,16.037523,16.037523,88.204865,14.707766,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.30142975,0.50295573,0.049242556,0.049242556,1.0,-95.02098,81.89622,-289.8408,273.80328,-2.2200883e-16,4.71408e-13,0.049242686,0.049242686,0.049242556,0.039589055,1.0,1.0,-7.0755166e-09,0.0,-7.0755166e-09,-8.835921e-11,-3.5377582e-07,1.0,0.049242556,0.049242556,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.222,0.5,0.0,50000.0,-8.8481374e-07,10112.81,10159.167,0.5012026,0.5012026,2.6546895e-11,-6.9882793e-09,0.9976006,5.2839313e-11,19.51249,36.43917,36.43917,88.204865,6.900857,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.30143455,0.5029558,0.112074405,0.112074405,1.0,-97.32659,77.8141,-298.6134,262.17426,-2.2200883e-16,4.656882e-13,0.11207454,0.11207454,0.112074405,0.039589055,1.0,1.0,-7.0747963e-09,0.0,-7.0747963e-09,-8.331781e-11,-3.5373947e-07,1.0,0.112074405,0.112074405,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2218,0.5,0.0,50000.0,-5.5517427e-07,10112.81,10159.167,0.5012026,0.5012026,4.7595563e-11,3.1056133e-10,0.9976006,9.473488e-11,25.823208,56.69701,56.69701,88.204865,-0.9332871,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.30143934,0.5029558,0.17490625,0.17490625,1.0,-99.2481,73.42489,-306.20755,249.51054,-2.2200883e-16,4.6014706e-13,0.17490639,0.17490639,0.17490625,0.03958906,1.0,1.0,-7.07255e-09,0.0,-7.07255e-09,-6.878639e-11,-3.5362675e-07,1.0,0.17490625,0.17490625,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
